,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,WATER(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),XFA (internal use),FACID(g),FAPUN3(g),FAPUN6(g),FAPUN9(g),FAPUCN3(g),FAPULCCN3(g),FAPUCN6(g),FAPUCN9(g),FAN3(g),FAN6(g),F4D0(g),F6D0(g),F8D0(g),F9D0(g),F10D0(g),F11D0(g),F12D0(g),F13D0(g),F14D0(g),F14D0I(g),F15D0(g),F15D0I(g),F16D0(g),F16D0I(g),F16D0AI(g),F17D0(g),F17D0I(g),F17D0AI(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F12D1(g),F14D1N9(g),F14D1N7(g),F14D1N5(g),F14D1N3(g),F14D1(g),F15D1N9(g),F15D1N7(g),F15D1(g),F16D1N11(g),F16D1N9(g),F16D1TN7(g),F16D1N7(g),F16D1(g),F17D1N9(g),F17D1N8(g),F17D1N7(g),F17D1N5(g),F17D1(g),F18D1CN11(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N6(g),F18D1N5(g),F18D1T(g),F18D1(g),F19D1N11(g),F19D1N9(g),F20D1CN11(g),F20D1N11(g),F20D1N9(g),F20D1N8(g),F20D1N7(g),F20D1T(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1(g),F16D2N7(g),F16D2N6(g),F16D2N4(g),F16D2(g),F18D2CN6(g),F18D2TTN6(g),F18D2TN6(g),F18D2N6(g),F18D2N5(g),F18D2N4(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2C(g),F22D2(g),F16D3N4(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3TN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3N3(g),F16D4N4(g),F16D4N3(g),F16D4N1(g),F16D4(g),F18D4N3(g),F18D4N1(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3(g),F21D5(g),F22D5N6(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F18D1N7_A_F18D1N9(g),F18D1N11_A_F20D1N9(g),F20D1N9_A_F20D1N11(g),F20D4N6_A_F22D1(g),F22D1N9_A_F22D1N11(g),F20D1N11_A_F20D1N13(g),F22D1N11_A_F22D1N13(g),Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248
184,901487.0,Finfish,"Spain, La Coruna, local aquaculture facility",F,33.0,SBR,,"Blackspot seabream, farmed, dorsal white muscle fillet, raw",r,Pagellus bogaraveo,Blackspot seabream,Pagellus bogaraveo,,"length and weight of fish: 32-35cm, 650-850g; commercial diet: 9.5% moisture, 44.5% protein, 13.5% fat, 23.5% carbohydrate, 9.0% ash",6,,2009.0,fi76,DR,1.0,73.97,1.53,,,0.47,0.385,0.654,,,,,,,,,,,,,,,,,,,,,,0.065,,0.005,,0.285,,,0.01,,,0.096,,,,,,0.009,,,,,,,,,,,,,0.067,,,,,,,,,,,0.235,,0.043,,,,,,,,,0.024,,,,,0.01,0.006,,,,,,,,,,,,0.149,,,,,,0.008,,,,,,,,,,,,,,0.024,,,,,,,,,,,,0.012,,,,0.019,,,,,,,0.101,,,,,0.073,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,901488.0,Finfish,"Spain, La Coruna, local aquaculture facility",F,33.0,SBR,,"Blackspot seabream, farmed, tail white muscle fillet, raw",r,Pagellus bogaraveo,Blackspot seabream,Pagellus bogaraveo,,"length and weight of fish: 32-35cm, 650-850g; commercial diet: 9.5% moisture, 44.5% protein, 13.5% fat, 23.5% carbohydrate, 9.0% ash",6,,2009.0,fi76,DR,1.0,75.72,1.16,,,0.351,0.272,0.516,,,,,,,,,,,,,,,,,,,,,,0.046,,0.004,,0.219,,,0.006,,,0.071,,,,,,0.005,,,,,,,,,,,,,0.048,,,,,,,,,,,0.164,,0.032,,,,,,,,,0.017,,,,,0.008,0.004,,,,,,,,,,,,0.117,,,,,,0.006,,,,,,,,,,,,,,0.019,,,,,,,,,,,,0.008,,,,0.013,,,,,,,0.08,,,,,0.056,,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,901489.0,Finfish,"Norway, Stolt seafarm",F,31.0,HAL,,"Atlantic halibut, farmed, ventral white fillet (skinless, boneless, visible fat removed), raw",r,Hippoglossus hippoglossus ,Atlantic halibut ,Hippoglossus hippoglossus ,Oct,"mean length and weight (gutted): 69cm, 4585g; immature fish",,FA: tr= <0.001g FA/100g muscle,2003.0,fi77,DR,1.0,76.1,,3.9,,,,1.18,,,,,0.83,0.35,,,,,,,,,,,,,,,,0.16,,,,0.53,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.64,,0.11,,,,,,,,,,,,,0.29,,,,0.32,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,0.07,,,,0.02,,,,,,,0.22,,,,,0.04,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,901490.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, raw",r,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,,,FA converted using XFA,2010.0,fi81,DR,1.0,63.86,21.61,,,5.599350661,8.76837894,5.651400399,,,0.926382693197594,,,,,,,,,,,,,,,,,,,0.748715462,,0.050047825,,3.58342427,,,0.064061216,,,1.053006238,,0.070066955,0.012011478,0.028026782,,0.004003826,,,,,,0.026024869,,,0.010009565,,,,,1.395333361,,,,,0.106101389,,,,,,,0.456436164,,,,6.478190468,,,,,,,,,0.234223821,,,,0.028026782,,0.036034434,,,,,1.909825002,,0.018017217,,,,,,,0.058055477,,,,,0.008007652,,,,,0.092087998,,,,0.190181735,,,0.056053564,0.012011478,,,,,,,,,,,,0.138131997,,,,,,,1.14109041,,,,,0.558533727,,,1.473407968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,901491.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, poached",p,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,poached: in boiling water for 3min30sec,,FA converted using XFA,2010.0,fi81,DR,1.0,63.36,18.02,,,4.60916099,7.314646808,4.747519168,,,0.925064372918979,,,,,,,,,,,,,,,,,,,0.630113148,,0.04167415,,2.940528024,,,0.053342912,,,0.863488388,,0.026671456,0.00833483,0.015002694,,0.010001796,,,,,,0.020003592,,,0.00833483,,,,,1.151873506,,,,,0.088349198,,,,,,,0.373400384,,,,5.330957268,,,,,,,,,0.290052084,,,,0.023337524,,0.02500449,,,,,1.606955224,,0.026671456,,,,,,,0.048342014,,,,,0.031672354,,,,,0.078347402,,,,0.173364464,,,0.046675048,0.00833483,,,,,,,,,,,,0.118354586,,,,,,,0.930167028,,,,,0.440079024,,,0.07501347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,901492.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, steamed ",p,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,steaming: for 5min30sec,,FA converted using XFA,2010.0,fi81,DR,1.0,60.71,21.2,,,5.33919154,8.7481053,5.5473395,,,0.926254716981132,,,,,,,,,,,,,,,,,,,0.73048152,,0.04712784,,3.3971318,,,0.06087346,,,1.01324856,,0.0294549,0.01178196,0.0196366,,0.00196366,,,,,,0.02749124,,,0.0098183,,,,,1.36081638,,,,,0.10407398,,,,,,,0.44378716,,,,6.3524401,,,,,,,,,0.38487736,,,,0.03141856,,0.03534588,,,,,1.87922262,,0.02749124,,,,,,,0.06480078,,,,,0.03338222,,,,,0.09229202,,,,0.20422064,,,0.06087346,0.0098183,,,,,,,,,,,,0.15316548,,,,,,,1.10161326,,,,,0.5301882,,,1.3941986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,901493.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, microwaved",p,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,"microwave-cooking: 100%power, 40sec",,FA converted using XFA,2010.0,fi81,DR,1.0,58.84,18.32,,,4.622145012,7.52560464,4.801810348,,,0.925194323144105,,,,,,,,,,,,,,,,,,,0.633913544,,0.0423739,,3.027191416,,,0.05084868,,,0.769510024,,0.023729384,0.00847478,0.030509208,,0.011864692,,,,,,0.022034428000000002,,,0.00847478,,,,,1.208503628,,,,,0.09322258,,,,,,,0.388144924,,,,5.464538144,,,,,,,,,0.294922344,,,,0.023729384,,0.022034428000000002,,,,,1.633937584,,0.027119296,,,,,,,0.052543636,,,,,0.027119296,,,,,0.086442756,,,,0.174580468,,,0.057628504,0.027119296,,,,,,,,,,,,0.13559648,,,,,,,0.925445976,,,,,0.413569264,,,1.242402748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,901494.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, oven-baked",p,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,"oven-baking: 180°C, 10 min",,FA converted using XFA,2010.0,fi81,DR,1.0,59.43,24.68,,,6.370749696,10.185419144,6.32727116,,,0.927205834683955,,,,,,,,,,,,,,,,,,,0.878724096,,0.054920256,,4.054945568,,,0.073227008,,,1.2013806,,0.038901848,0.01144172,0.018306752,,0.002288344,,,,,,0.03432516,,,0.01144172,,,,,1.629300928,,,,,0.128147264,,,,,,,0.530895808,,,,7.558400232,,,,,,,,,0.231122744,,,,0.029748472,,0.036613504,,,,,2.256307184,,0.016018408,,,,,,,0.066361976,,,,,0.036613504,,,,,0.112128856,,,,0.244852808,,,0.064073632,0.009153376,,,,,,,,,,,,0.135012296,,,,,,,1.254012512,,,,,0.59496944,,,1.542343856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,901495.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, pan fried",p,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,"pan-frying: 180°C, 8min",,FA converted using XFA,2010.0,fi81,DR,1.0,56.39,23.14,,,5.99433029,9.620953732,5.831335978,,,0.926820224719101,,,,,,,,,,,,,,,,,,,0.817116222,,0.05361655,,3.821787684,,,0.068629184,,,1.13667086,,0.03216993,0.01072331,0.017157296,,0.004289324,,,,,,0.030025268,,,0.01072331,,,,,1.520565358,,,,,0.115811748,,,,,,,0.48254895,,,,7.051648656,,,,,,,,,0.356013892,,,,0.02144662,,0.034314592,,,,,2.106058084,,0.030025268,,,,,,,0.062195198,,,,,0.006433986,,,,,0.100799114,,,,0.227334172,,,0.055761212,0.017157296,,,,,,,,,,,,0.141547692,,,,,,,1.128092212,,,,,0.542599486,,,1.409042934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,901496.0,Finfish,New Zealand,F,23.0,CHI,,"King salmon, farmed, skinless fillet, deep fried (sunflower oil)",p,Oncorhynchus tshawytscha,Chinook salmon,Oncorhynchus tshawytscha,May-Aug 2007,"deep-frying: 180°C, 5min",,FA converted using XFA,2010.0,fi81,DR,1.0,50.45,26.3,,,5.97918999,9.85310011,8.5626099,,,0.927562737642586,,,,,,,,,,,,,,,,,,,0.72208904,,0.0487898,,3.79584644,,,0.06342674,,,1.20266857,,0.04147133,0.00731847,0.04635031,,0.01951592,,,,,,0.0243949,,,0.00731847,,,,,1.33928001,,,,,0.10001909,,,,,,,0.46594259,,,,7.4648394,,,,,,,,,0.32445217,,,,0.09270062,,0.03171337,,,,,5.13024747,,0.03903184,,,,,,,0.05122929,,,,,0.03659235,,,,,0.08782164,,,,0.21711461,,,0.0487898,0.03659235,,,,,,,,,,,,0.12929297,,,,,,,0.99531192,,,,,0.48057953,,,1.31488511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,901497.0,Finfish,"Spain, Galicia",F,31.0,TUR,,"Turbot, farmed, muscle flesh, raw",r,Psetta maxima,Turbot,Psetta maxima,Jan-Dec,"mean length and weight of fish: 36.0cm,976.7g",36,FA converted using XFA; minerals tr= <0.01mg/100g flesh,2009.0,fi83,DR,1.0,76.4,,3.5,,0.8337075,0.855565,1.4332275,,,0.892142857142857,,1.0772625,0.36221,,,,,,,,,,,,,,,,0.1967175,,0.0156125,,0.493355,,,0.0156125,,,0.093675,,,,,,,,,,,,,,,,,,,0.17486,,,,,,,,,,,0.480865,,0.0843075,,,,,,,,,0.04996,,,,,0.031225,,,,,,,,0.056205,,,,,0.29976,,,,,,0.018735,,,,,,,,,,,,,,0.0405925,,,,,,,,,,,,0.08743,,,,0.031225,,,,,,,0.4028025,,,,,0.143635,,,0.3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,901498.0,Finfish,"China, Xiamen Bay",F,33.0,LYC,,"Large yellow croaker, farmed, boneless back muscle tissue, raw",r,Pseudosciaena crocea,Large yellow croaker,Larimichthys croceus,,,1,FAT-/PRO- (analyzed according to AOAC 1990); proximates and AA expressed per DM - conversion to FW,2006.0,fi90,DR,1.0,76.52,,,2.43018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,901499.0,Finfish,"China, Xiamen Bay",F,33.0,BAJ,,"Common sea perch, farmed, boneless back muscle tissue, raw",r,Lateolabrax japonicus,Japanese seabass,Lateolabrax japonicus,,,1,FAT-/PRO- (analyzed according to AOAC 1990); proximates and AA expressed per DM - conversion to FW,2006.0,fi90,DR,1.0,77.49,,,1.548688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,901500.0,Finfish,"China, Xiamen Bay",F,33.0,SBP,,"Red sea bream, farmed, boneless back muscle tissue, raw",r,Pagrosomus major,Pargo breams nei,Pagrus spp,,,1,FAT-/PRO- (analyzed according to AOAC 1990); proximates and AA expressed per DM - conversion to FW,2006.0,fi90,DR,1.0,76.45,,,1.64379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,901501.0,Finfish,"China, Xiamen Bay",F,37.0,AMB,,"Dumeril's amberjack, farmed, boneless back muscle tissue, raw",r,Seriola dumerili,Greater amberjack,Seriola dumerili,,,1,FAT-/PRO- (analyzed according to AOAC 1990); proximates and AA expressed per DM - conversion to FW,2006.0,fi90,DR,1.0,75.12,,,2.159584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,901502.0,Finfish,"China, Xiamen Bay",F,33.0,GRX,,"Black grunt, farmed, boneless back muscle tissue, raw",r,Hapalogenys nitens,,Haemulidae (=Pomadasyidae),,,1,FAT-/PRO- (analyzed according to AOAC 1990); proximates and AA expressed per DM - conversion to FW,2006.0,fi90,DR,1.0,77.18,,,1.647604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,901503.0,Finfish,"Turkey, Gulf of Anatlya",F,36.0,BFT,,"Bluefish tuna, farmed, dorsal, caudal, pectoral muscle flesh (bone and skinless), raw",r,Thunnus thynnus,Atlantic bluefin tuna,Thunnus thynnus,Aug 2007,,1,,2009.0,fi91,DR,1.0,[78.69],,[5.32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,901504.0,Finfish,"Turkey, Gulf of Anatlya",F,36.0,BFT,,"Bluefish tuna, farmed, dorsal, caudal, pectoral muscle flesh (bone and skinless), raw",r,Thunnus thynnus,Atlantic bluefin tuna,Thunnus thynnus,Sep 2007,,1,,2009.0,fi91,DR,1.0,[67.87],,[7.66],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,901505.0,Finfish,"Turkey, Gulf of Anatlya",F,36.0,BFT,,"Bluefish tuna, farmed, dorsal, caudal, pectoral muscle flesh (bone and skinless), raw",r,Thunnus thynnus,Atlantic bluefin tuna,Thunnus thynnus,Nov 2007,,1,,2009.0,fi91,DR,1.0,60,,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,901506.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,31.0,SOL,,"Common sole, wild, edible muscle tissue, raw",r,Solea solea,Common sole,Solea solea,"Winter (Dec 2006, Jan, Feb 2007)",,1,,2010.0,fi92,DR,1.0,77.18,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,901507.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,31.0,SOL,,"Common sole, wild, edible muscle tissue, raw",r,Solea solea,Common sole,Solea solea,"Spring (Mar, Apr, May 2007)",,1,,2010.0,fi92,DR,1.0,77.28,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,901508.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,31.0,SOL,,"Common sole, wild, edible muscle tissue, raw",r,Solea solea,Common sole,Solea solea,"Summer (Jun, Jul, Aug 2007)",,1,,2010.0,fi92,DR,1.0,74.76,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,901509.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,31.0,SOL,,"Common sole, wild, edible muscle tissue, raw",r,Solea solea,Common sole,Solea solea,"Autumn (Sep, Oct, Nov 2007)",,1,,2010.0,fi92,DR,1.0,77.8,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,901510.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,33.0,MUR,,"Striped red mullet, wild, edible muscle tissue, raw",r,Mullus surmuletus,Surmullet,Mullus surmuletus,"Winter (Dec 2006, Jan, Feb 2007)",,1,,2010.0,fi92,DR,1.0,64.91,17.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,901511.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,33.0,MUR,,"Striped red mullet, wild, edible muscle tissue, raw",r,Mullus surmuletus,Surmullet,Mullus surmuletus,"Spring (Mar, Apr, May 2007)",,1,,2010.0,fi92,DR,1.0,70.88,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,901512.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,33.0,MUR,,"Striped red mullet, wild, edible muscle tissue, raw",r,Mullus surmuletus,Surmullet,Mullus surmuletus,"Summer (Jun, Jul, Aug 2007)",,1,,2010.0,fi92,DR,1.0,76.25,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,901513.0,Finfish,"Unknown (samples from local fish market, Istanbul)",,33.0,MUR,,"Striped red mullet, wild, edible muscle tissue, raw",r,Mullus surmuletus,Surmullet,Mullus surmuletus,"Autumn (Sep, Oct, Nov 2007)",,1,,2010.0,fi92,DR,1.0,67.02,12.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
