,Food Item ID,ISSCAAP,3-Alpha,Food name in English,Habitat,State of food,RefID,EDIBLE,EDIBLE.1,ENERC(kJ),ENERC(kcal),WATER(g),NT(g),PROTCNT(g),FAT(g),CHOAVLDF(g),FIBTG(g),CHOLE(mg),ASH(g),CA(mg),CU(mg),FE(mg),K(mg),MG(mg),NA(mg),P(mg),ZN(mg),ID(mcg),SE(mcg),RETOL(mcg),CARTB(mcg),CHOCAL(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),PANTAC(mg),VITB6C(mg),FOL(mcg),VITB12(mcg),VITC(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),XFA,FACID(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),FAPUN3(g),FAPUN6(g),F4D0(g),F6D0(g),F8D0(g),F10D0(g),F12D0(g),F13D0(g),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F26D0(g),F30D0(g),F10D1(g),F14D1N7(g),F14D1(g),F15D1(g),F16D1N9(g),F16D1N7(g),F16D1N5(g),F16D1C(g),F16D1T(g),F16D1(g),F17D1N9(g),F17D1N7(g),F17D1C(g),F17D1(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N5(g),F18D1C(g),F18D1T(g),F18D1(g),F19D1(g),F20D1CN11(g),F20D1N11(g),F20D1CN9(g),F20D1N9(g),F20D1N7(g),F20D1C(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1C(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1C(g),F24D1(g),F16D2N6(g),F16D2N4(g),F16D2(g),F17D2(g),F18D2CN6(g),F18D2N6(g),F18D2CLA(g),F18D2C(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2CN6(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3CN6(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3(g),F16D4N3(g),F16D4C(g),F16D4(g),F18D4CN3(g),F18D4N3(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4CN6(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3,F21D5(g),F22D5N6(g),F22D5CN3(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F24D6N3(g),F24D6(g)
61,91016.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, raw (North America)",W,r,"fi004, SR27-15062, CAN-3036, 091015, 091016, dAA",0.35,1,332.545,78.465,78.855,2.8704,17.94,0.745,0,0,39,1.025,28,0.0315,0.2625,329.5,28,30,220,0.8300000000000001,10,50,11.666666666666666,tr,3.3016666666666663,0.6033333333333334,0.058,0.063,5.653984764364362,2.26,0.75,0.117,10,12.885,3.8,1060,1080,1670,169,2470,843,559,789,1310,1540,503,703,677,703,784,204,593,866,0.74,0.55,0.13,0.17,0.22,0.03,,0.13,,0,0,0,0,tr,,0.02,,0.09,,0.02,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,0.09,,,,,,,,0.01,,,,,0.01,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,0,,,,0.03,,,,,,0.04,0.04,,,,,0.02,0.02,,0.08,0.08,,
62,91082.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, boiled♦ (North America)",W,c,calc. from 091016,0.35,1,400.6566265060241,94.53614457831327,74.52409638554218,3.4583132530120486,21.614457831325304,0.8975903614457832,0,0,46.98795180722892,1.2349397590361446,33.734939759036145,0.0341566265060241,0.2530120481927711,297.7409638554217,28.674698795180724,30.722891566265062,225.30120481927713,1.0000000000000002,10.843373493975903,54.21686746987952,12.650602409638555,tr,3.5801204819277106,0.7269076305220884,0.052409638554216875,0.05313253012048193,5.995162366704051,1.9060240963855422,0.6325301204819276,0.09867469879518073,8.433734939759036,12.419277108433736,3.662650602409639,1280,1300,2010,203.1669996363366,2980,1020,673.3817116120664,950.2250606771934,1570,1850,605.9299968577425,847.1579392302754,815.5618841581088,846.7787773303083,944.554370661713,245.34829621911055,714.7823307865773,1040,0.77,0.69,0.16,0.21,0.28,0.04,,0.17,,0,0,0,0,tr,,0.02,,0.11,,0.02,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,0.11,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,0,,,,0.04,,,,,,0.05,0.05,,,,,0.02,0.02,,0.10,0.10,,
63,91143.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, boiled in recipe (North America)",W,c,calc. from 091016,0.35,1,400.6566265060241,94.53614457831327,74.52409638554218,3.4583132530120486,21.614457831325304,0.8975903614457832,0,0,46.98795180722892,1.2349397590361446,33.734939759036145,0.03795180722891566,0.3162650602409639,396.9879518072289,33.734939759036145,36.144578313253014,265.06024096385545,1.0000000000000002,12.048192771084338,60.24096385542169,12.650602409638555,tr,3.5801204819277106,0.7269076305220884,0.05939759036144579,0.07590361445783132,6.675885258270316,2.5867469879518072,0.7680722891566265,0.11981927710843374,10.240963855421688,13.971686746987952,3.891566265060241,1280,1300,2010,203.1669996363366,2980,1020,673.3817116120664,950.2250606771934,1570,1850,605.9299968577425,847.1579392302754,815.5618841581088,846.7787773303083,944.554370661713,245.34829621911055,714.7823307865773,1040,0.77,0.69,0.16,0.21,0.28,0.04,,0.17,,0,0,0,0,tr,,0.02,,0.11,,0.02,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,0.11,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,0,,,,0.04,,,,,,0.05,0.05,,,,,0.02,0.02,,0.10,0.10,,
64,91204.0,13.0,FPI,"Northern pike, wild, fillet w/o skin, baked (North America)",W,c,calc. from 091016,0.35,1,443.3933333333334,104.62,71.80666666666667,3.8272000000000004,23.92,0.9933333333333333,0,0,52,1.3666666666666665,37.333333333333336,0.0399,0.2975,373.43333333333334,33.6,34,264,1.1066666666666667,13.333333333333334,66.66666666666667,14,tr,3.9619999999999997,0.8044444444444445,0.061866666666666674,0.0714,7.0866463524858165,2.5613333333333332,0.88,0.1404,10.666666666666666,15.462000000000002,4.053333333333334,1410,1430,2220,224.8381462642125,3300,1120,745.2090941840202,1050,1740,2050,670.5625298559017,937.5214527481713,902.5551518016404,937.1018469122079,1050,271.518781149149,791.0257794038122,1160,0.79,0.78,0.18,0.24,0.32,0.05,,0.19,,0,0,0,0,tr,,0.03,,0.12,,0.03,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,0.12,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,0,,,,0.04,,,,,,0.05,0.05,,,,,0.02,0.02,,0.12,0.12,,
65,91017.0,13.0,ITP,"Catfish, channel, fillet, raw (n.s.)",,r,"fi120, fi014, fi289, fi290, fi291, fi365, fi366, fi465, SR27-15010/15234",0.302,1,465.7965,111.18799999999999,77.99428571428572,2.5028,15.6425,5.401999999999999,0,0,57.6,1.0664285714285715,19.7875,0.13433333333333333,0.8483333333333335,293.3333333333333,22.16,78.24333333333333,212.625,0.8283333333333335,[100],10.399999999999999,7.5,tr,tr,0.81,0.20500000000000002,0.07100000000000001,4.6538843402447005,2.0412500000000002,0.71,0.135,10,2.402,0.49999999999999994,763,859,1300,146,1870,662,316,570,994,1230,423,551,494,554,652,157,450,655,0.91,4.90,1.24,2.40,1.26,0,,0.36,,0,0,0,0,tr,,0.07,0.01,0.88,0.01,0.25,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.18,,,,0.02,,,,,,,,,,2.08,,,,,,,,0.08,,,,,0.02,,,tr,,,,,,,,,,0.54,,,,,0.04,,,,,,,,,,0.05,,,,,0.05,,,,,,,,0.02,,,,0.08,,,,0.06,,0.10,0.10,,,,,,0.05,,0.27,0.27,,
66,91083.0,13.0,ITP,"Catfish, channel, fillet, boiled♦ (n.s.)",,c,calc. from 091017,0.302,1,508.1524096385542,121.05783132530121,74.92082616179003,3.015421686746988,18.846385542168676,5.074698795180722,0,0,69.3975903614458,1.2848537005163512,23.840361445783135,0.14566265060240965,0.8176706827309239,265.06024096385545,22.693975903614458,80.12871485943774,217.7484939759036,0.9979919678714861,[110],11.27710843373494,8.132530120481928,tr,tr,0.9759036144578315,0.1852409638554217,0.05987951807228916,4.869288361740603,1.7215361445783135,0.5987951807228915,0.11385542168674699,8.433734939759036,2.3151807228915664,0.4819277108433735,918.8363112041532,1040,1570,176.49061855687546,2250,797.1690835011793,380.9562233006659,686.3957202734479,1200,1480,509.5510332388805,664.253922845272,595.310710274937,667.479880086463,785.1808255494358,188.86513302973736,541.8463701434883,788.8824505434854,0.90,4.59,1.16,2.25,1.18,0,,0.34,,0,0,0,0,tr,,0.06,0.01,0.83,0.01,0.23,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.17,,,,0.02,,,,,,,,,,1.95,,,,,,,,0.07,,,,,0.02,,,tr,,,,,,,,,,0.51,,,,,0.03,,,,,,,,,,0.05,,,,,0.05,,,,,,,,0.02,,,,0.07,,,,0.06,,0.09,0.09,,,,,,0.05,,0.25,0.25,,
67,91144.0,13.0,ITP,"Catfish, channel, fillet, boiled in recipe (n.s.)",,c,calc. from 091017,0.302,1,561.2006024096386,133.96144578313252,73.487091222031,3.015421686746988,18.846385542168676,6.508433734939758,0,0,69.3975903614458,1.2848537005163512,23.840361445783135,0.16184738955823294,1.022088353413655,353.4136546184739,26.698795180722893,94.26907630522088,256.17469879518075,0.9979919678714861,[120],12.53012048192771,8.132530120481928,tr,tr,0.9759036144578315,0.20993975903614462,0.08554216867469881,5.484122699090001,2.336370481927711,0.7271084337349397,0.1382530120481928,10.240963855421688,2.6045783132530125,0.5120481927710843,918.8363112041532,1040,1570,176.49061855687546,2250,797.1690835011793,380.9562233006659,686.3957202734479,1200,1480,509.5510332388805,664.253922845272,595.310710274937,667.479880086463,785.1808255494358,188.86513302973736,541.8463701434883,788.8824505434854,0.91,5.93,1.50,2.90,1.52,0,,0.44,,0,0,0,0,tr,,0.08,0.01,1.07,0.01,0.30,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.22,,,,0.03,,,,,,,,,,2.52,,,,,,,,0.10,,,,,0.02,,,tr,,,,,,,,,,0.65,,,,,0.04,,,,,,,,,,0.07,,,,,0.06,,,,,,,,0.03,,,,0.09,,,,0.08,,0.12,0.12,,,,,,0.07,,0.32,0.32,,
68,91205.0,13.0,ITP,"Catfish, channel, fillet, baked (n.s.)",,c,calc. from 091017,0.302,1,534.7286666666666,127.25066666666666,72.99238095238097,3.3370666666666664,20.856666666666666,4.869333333333333,0,0,76.8,1.421904761904762,26.383333333333336,0.17015555555555553,0.9614444444444445,332.4444444444444,26.592,88.67577777777775,255.15,1.1044444444444446,[130],13.866666666666665,9,tr,tr,1.08,0.2186666666666667,0.08046666666666667,5.796929120326267,2.313416666666667,0.8330666666666667,0.162,10.666666666666666,2.8824000000000005,0.5333333333333333,1020,1150,1740,195.3162845362755,2490,882.2004524079717,421.5915537860703,759.6112637692822,1330,1640,563.9031434510277,735.1076746154343,658.8105193709303,738.6777339623524,868.9334469413756,209.01074721957602,599.643316292127,873.0299119347906,0.90,4.40,1.12,2.15,1.13,0,,0.33,,0,0,0,0,tr,,0.06,0.01,0.79,0.01,0.22,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.17,,,,0.02,,,,,,,,,,1.87,,,,,,,,0.07,,,,,0.02,,,tr,,,,,,,,,,0.49,,,,,0.03,,,,,,,,,,0.05,,,,,0.04,,,,,,,,0.02,,,,0.07,,,,0.06,,0.09,0.09,,,,,,0.05,,0.24,0.24,,
69,91018.0,13.0,ITP,"Catfish, channel, farmed, fillet, raw (USA)",F,r,"fi120, fi289, fi291, fi365, fi465, SR27-15234, 091017",0.302,1,460.2116666666667,109.82333333333335,76.55142857142859,2.5101333333333335,15.688333333333334,5.23,0,0,55,1.1542857142857146,19.55,0.1544,0.9580000000000002,280.4,21.992,85.292,213,0.8920000000000001,[100],8.2,7.5,tr,tr,0.81,0.2,0.07650000000000001,4.792789493870691,2.1725000000000003,0.655,0.154,10,2.69,0.3,765,862,1310,147,1870,664,317,571,997,1230,424,553,496,556,654,157,451,657,0.91,4.74,1.21,2.40,1.07,0.05,,0.10,,0,0,0,0,tr,,0.05,0.01,0.86,0.01,0.26,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.14,,,,0.02,,,,,,,,,,2.16,,,,,,,,0.07,,,,,tr,,,tr,,,,,,,,,,0.67,,,,,0.04,,,,,,,,,,0.05,,,,,0.05,,,,,,,,0.03,,,,0.06,,,,0.06,,0.02,0.02,,,,,,0.02,,0.08,0.08,,
70,91084.0,13.0,ITP,"Catfish, channel, farmed, fillet, boiled♦ (USA)",F,c,calc. from 091018,0.302,1,501.42369477911654,119.4136546184739,73.18244406196216,3.02425702811245,18.901606425702813,4.867469879518072,0,0,66.26506024096386,1.3907056798623068,23.554216867469883,0.16742168674698796,0.9233734939759038,253.3734939759036,22.521927710843375,87.34722891566265,218.13253012048193,1.0746987951807232,[110],8.891566265060241,8.132530120481928,tr,tr,0.9759036144578315,0.1807228915662651,0.06451807228915664,4.989204209482759,1.8322289156626508,0.5524096385542169,0.12987951807228915,8.433734939759036,2.5927710843373495,0.2891566265060241,921.5285490772675,1040,1570,177.00774518948043,2260,799.5048301099145,382.07244472102377,688.4068952036614,1200,1480,511.0440440975529,666.2002211648335,597.0550014189955,669.4356306274442,787.4814459428735,189.41851762920652,543.4340080081674,791.1939168894389,0.90,4.40,1.13,2.23,1.00,0.04,,0.09,,0,0,0,0,tr,,0.05,0.01,0.80,0.01,0.24,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.13,,,,0.02,,,,,,,,,,2.01,,,,,,,,0.06,,,,,tr,,,tr,,,,,,,,,,0.62,,,,,0.03,,,,,,,,,,0.05,,,,,0.05,,,,,,,,0.03,,,,0.06,,,,0.06,,0.02,0.02,,,,,,0.02,,0.07,0.07,,
71,91145.0,13.0,ITP,"Catfish, channel, farmed, fillet, boiled in recipe (USA)",F,c,calc. from 091018,0.302,1,554.4718875502009,132.31726907630525,71.74870912220312,3.02425702811245,18.901606425702813,6.3012048192771095,0,0,66.26506024096386,1.3907056798623068,23.554216867469883,0.18602409638554218,1.1542168674698798,337.8313253012048,26.496385542168678,102.76144578313254,256.6265060240964,1.0746987951807232,[120],9.879518072289157,8.132530120481928,tr,tr,0.9759036144578315,0.20481927710843376,0.0921686746987952,5.643571679362278,2.4865963855421693,0.6707831325301205,0.15771084337349398,10.240963855421688,2.916867469879518,0.30722891566265065,921.5285490772675,1040,1570,177.00774518948043,2260,799.5048301099145,382.07244472102377,688.4068952036614,1200,1480,511.0440440975529,666.2002211648335,597.0550014189955,669.4356306274442,787.4814459428735,189.41851762920652,543.4340080081674,791.1939168894389,0.91,5.74,1.47,2.91,1.30,0.06,,0.12,,0,0,0,0,tr,,0.06,0.01,1.04,0.01,0.32,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.17,,,,0.03,,,,,,,,,,2.62,,,,,,,,0.08,,,,,tr,,,tr,,,,,,,,,,0.81,,,,,0.04,,,,,,,,,,0.06,,,,,0.06,,,,,,,,0.03,,,,0.07,,,,0.07,,0.03,0.03,,,,,,0.02,,0.10,0.10,,
72,91206.0,13.0,ITP,"Catfish, channel, farmed, fillet, baked (USA)",F,c,calc. from 091018,0.302,1,527.2822222222222,125.43111111111112,71.06857142857145,3.3468444444444447,20.91777777777778,4.640000000000001,0,0,73.33333333333333,1.5390476190476194,26.066666666666666,0.19557333333333335,1.0857333333333334,317.78666666666663,26.3904,96.66426666666666,255.60000000000002,1.1893333333333336,[130],10.933333333333332,9,tr,tr,1.08,0.21333333333333337,0.08670000000000001,5.9558859918275875,2.462166666666667,0.7685333333333334,0.1848,10.666666666666666,3.2279999999999998,0.32,1020,1150,1740,195.888571343025,2500,884.7853453216386,422.82683882459963,761.8369640253853,1330,1640,565.5554088012918,737.2615780890824,660.7408682370217,740.8420978943715,871.4794668434466,209.6231595096552,601.4003021957053,875.5879346909791,0.90,4.19,1.07,2.12,0.95,0.04,,0.09,,0,0,0,0,tr,,0.04,0.01,0.76,0.01,0.23,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.12,,,,0.02,,,,,,,,,,1.91,,,,,,,,0.06,,,,,tr,,,tr,,,,,,,,,,0.59,,,,,0.03,,,,,,,,,,0.05,,,,,0.04,,,,,,,,0.02,,,,0.05,,,,0.05,,0.02,0.02,,,,,,0.02,,0.07,0.07,,
73,91019.0,13.0,ITP,"Catfish, channel, farmed, fillet, raw, (previously frozen) (USA)",F,r,"fi289, 091017, 091018, SR27-15234, fi465",0.302,1,435.70000000000005,103.9,77.83333333333333,2.464,15.4,4.7,0,0,55,1.1666666666666667,10,0.2333333333333333,0.9666666666666668,258.6666666666667,21.666666666666668,98,220.66666666666666,1.0666666666666667,[100],8.2,7.5,tr,tr,0.81,0.2,0.07650000000000001,4.744631618332644,2.1725000000000003,0.655,0.154,10,2.69,0.3,751,846,1280,144,1840,651,311,561,979,1210,416,543,486,545,642,154,443,645,0.90,4.24,1.09,2.15,0.96,0.04,,0.09,,0,0,0,0,tr,,0.04,0.01,0.77,0.01,0.24,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.12,,,,0.02,,,,,,,,,,1.94,,,,,,,,0.06,,,,,tr,,,tr,,,,,,,,,,0.60,,,,,0.03,,,,,,,,,,0.05,,,,,0.04,,,,,,,,0.02,,,,0.05,,,,0.06,,0.02,0.02,,,,,,0.02,,0.07,0.07,,
74,91085.0,13.0,ITP,"Catfish, channel, farmed, fillet, boiled♦, (previously frozen) (USA)",F,c,calc. from 091019,0.302,1,524.9397590361446,125.18072289156626,73.29317269076304,2.968674698795181,18.55421686746988,5.662650602409639,0,0,66.26506024096386,1.4056224899598395,12.048192771084338,0.25301204819277107,0.9317269076305222,233.73493975903617,22.188755020080325,100.36144578313254,225.98393574297188,1.285140562248996,[110],8.891566265060241,8.132530120481928,tr,tr,0.9759036144578315,0.1807228915662651,0.06451807228915664,4.931182672689932,1.8322289156626508,0.5524096385542169,0.12987951807228915,8.433734939759036,2.5927710843373495,0.2891566265060241,904.5919253664028,1020,1540,173.75454855527454,2210,784.8108605349631,375.05039724022726,675.7547765517721,1180,1460,501.651648513905,653.9562353726825,586.0818244036458,657.132181769636,773.0084521950654,185.9372254216369,533.446322532186,776.65269224035,0.91,5.14,1.32,2.61,1.16,0.05,,0.11,,0,0,0,0,tr,,0.05,0.01,0.93,0.01,0.29,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.15,,,,0.03,,,,,,,,,,2.35,,,,,,,,0.07,,,,,tr,,,tr,,,,,,,,,,0.73,,,,,0.04,,,,,,,,,,0.06,,,,,0.05,,,,,,,,0.03,,,,0.06,,,,0.07,,0.02,0.02,,,,,,0.02,,0.09,0.09,,
75,91146.0,13.0,ITP,"Catfish, channel, farmed, fillet, boiled in recipe, (previously frozen) (USA)",F,c,calc. from 091019,0.302,1,524.9397590361446,125.18072289156626,73.29317269076304,2.968674698795181,18.55421686746988,5.662650602409639,0,0,66.26506024096386,1.4056224899598395,12.048192771084338,0.28112449799196787,1.1646586345381529,311.64658634538154,26.104417670682732,118.07228915662651,265.86345381526104,1.285140562248996,[120],9.879518072289157,8.132530120481928,tr,tr,0.9759036144578315,0.20481927710843376,0.0921686746987952,5.585550142569451,2.4865963855421693,0.6707831325301205,0.15771084337349398,10.240963855421688,2.916867469879518,0.30722891566265065,904.5919253664028,1020,1540,173.75454855527454,2210,784.8108605349631,375.05039724022726,675.7547765517721,1180,1460,501.651648513905,653.9562353726825,586.0818244036458,657.132181769636,773.0084521950654,185.9372254216369,533.446322532186,776.65269224035,0.91,5.14,1.32,2.61,1.16,0.05,,0.11,,0,0,0,0,tr,,0.05,0.01,0.93,0.01,0.29,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.15,,,,0.03,,,,,,,,,,2.35,,,,,,,,0.07,,,,,tr,,,tr,,,,,,,,,,0.73,,,,,0.04,,,,,,,,,,0.06,,,,,0.05,,,,,,,,0.03,,,,0.06,,,,0.07,,0.02,0.02,,,,,,0.02,,0.09,0.09,,
76,91207.0,13.0,ITP,"Catfish, channel, farmed, fillet, baked, (previously frozen) (USA)",F,c,calc. from 091019,0.302,1,580.9333333333334,138.53333333333333,70.44444444444444,3.2853333333333334,20.533333333333335,6.266666666666667,0,0,73.33333333333333,1.5555555555555556,13.333333333333334,0.2955555555555555,1.0955555555555556,293.15555555555557,26,111.06666666666666,264.8,1.4222222222222223,[130],10.933333333333332,9,tr,tr,1.08,0.21333333333333337,0.08670000000000001,5.891675491110192,2.462166666666667,0.7685333333333334,0.1848,10.666666666666666,3.2279999999999998,0.32,1000,1130,1710,192.28836706783716,2450,868.5240189920258,415.05577294585146,747.8352860506278,1310,1610,555.1611576887216,723.7115671457686,648.5972190067013,727.226281158397,855.4626870958723,205.7705294666115,590.3472636022858,859.4956460793206,0.91,5.70,1.46,2.89,1.29,0.06,,0.12,,0,0,0,0,tr,,0.06,0.01,1.03,0.01,0.32,,0.02,,tr,,tr,,,,,tr,tr,,,,,,0.17,,,,0.03,,,,,,,,,,2.61,,,,,,,,0.08,,,,,tr,,,tr,,,,,,,,,,0.81,,,,,0.04,,,,,,,,,,0.06,,,,,0.06,,,,,,,,0.03,,,,0.07,,,,0.07,,0.03,0.03,,,,,,0.02,,0.09,0.09,,
77,91020.0,13.0,ITP,"Catfish, channel, wild, fillet, raw (USA)",W,r,"fi120, fi365, fi359, SR27-15010/15234, fi465, 091017",0.302,1,367.26666666666665,87.13333333333333,80.215,2.6069333333333335,16.293333333333333,2.44,0,0,58,1.0375,20.5,0.034,0.3,358,23,43,211.5,0.51,[100],12.6,15,tr,tr,0.81,0.21,0.06733333333333334,4.631337521733759,1.91,0.765,0.116,10,2.2100000000000004,0.7,794,895,1360,153,1940,689,329,593,1040,1280,441,574,515,577,679,163,468,682,0.87,2.13,0.58,0.70,0.70,0.16,,0.41,,0,0,0,0,0,,0.06,,0.39,,0.13,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,0.52,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,0.01,,,,0.13,,,,,,0.11,0.11,,,,,0.09,0.09,,0.21,0.21,,
78,91086.0,13.0,ITP,"Catfish, channel, wild, fillet, boiled♦ (USA)",W,c,calc. from 091020,0.302,1,442.4899598393574,104.97991967871485,76.16265060240964,3.140883534136546,19.630522088353413,2.9397590361445785,0,0,69.87951807228916,1.2500000000000002,24.698795180722893,0.036867469879518076,0.2891566265060241,323.49397590361446,23.554216867469883,44.036144578313255,216.5963855421687,0.6144578313253013,[110],13.66265060240964,16.265060240963855,tr,tr,0.9759036144578315,0.1897590361445783,0.05678714859437752,4.8895632791973,1.610843373493976,0.6451807228915662,0.09783132530120482,8.433734939759036,2.1301204819277113,0.6746987951807228,957.0660890023762,1080,1630,183.83381673986622,2340,830.3366853452166,396.80656746974694,714.954404282481,1250,1540,530.7517874320278,691.8913589830461,620.0796445205674,695.2515377683941,817.849635136251,196.72319434219943,564.3908278219319,821.705272656024,0.88,2.60,0.70,0.85,0.85,0.19,,0.50,,0,0,0,0,0,,0.07,,0.47,,0.16,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,0.64,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,0.01,,,,0.16,,,,,,0.14,0.14,,,,,0.11,0.11,,0.25,0.25,,
79,91147.0,13.0,ITP,"Catfish, channel, wild, fillet, boiled in recipe (USA)",W,c,calc. from 091020,0.302,1,442.4899598393574,104.97991967871485,76.16265060240964,3.140883534136546,19.630522088353413,2.9397590361445785,0,0,69.87951807228916,1.2500000000000002,24.698795180722893,0.040963855421686755,0.3614457831325301,431.3253012048193,27.710843373493976,51.807228915662655,254.81927710843374,0.6144578313253013,[120],15.180722891566266,16.265060240963855,tr,tr,0.9759036144578315,0.21506024096385543,0.08112449799196789,5.4648644840165765,2.186144578313253,0.7834337349397591,0.11879518072289158,10.240963855421688,2.3963855421686753,0.7168674698795181,957.0660890023762,1080,1630,183.83381673986622,2340,830.3366853452166,396.80656746974694,714.954404282481,1250,1540,530.7517874320278,691.8913589830461,620.0796445205674,695.2515377683941,817.849635136251,196.72319434219943,564.3908278219319,821.705272656024,0.88,2.60,0.70,0.85,0.85,0.19,,0.50,,0,0,0,0,0,,0.07,,0.47,,0.16,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,0.64,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,0.01,,,,0.16,,,,,,0.14,0.14,,,,,0.11,0.11,,0.25,0.25,,
80,91208.0,13.0,ITP,"Catfish, channel, wild, fillet, baked (USA)",W,c,calc. from 091020,0.302,1,489.68888888888887,116.17777777777778,73.62,3.475911111111111,21.724444444444444,3.2533333333333334,0,0,77.33333333333333,1.3833333333333335,27.333333333333332,0.04306666666666667,0.34,405.73333333333335,27.599999999999998,48.73333333333333,253.79999999999998,0.68,[130],16.8,18,tr,tr,1.08,0.224,0.07631111111111112,5.793116695645011,2.1646666666666667,0.8976000000000001,0.13920000000000002,10.666666666666666,2.6520000000000006,0.7466666666666666,1060,1200,1810,203.44275719211862,2590,918.9059317820396,439.1326013331866,791.2162074059456,1380,1700,587.3653114247774,765.6931039412376,686.2214732694279,769.4117017970228,905.0869295507845,217.70700173870068,624.5925161229379,909.3538350726666,0.89,2.89,0.78,0.95,0.95,0.21,,0.55,,0,0,0,0,0,,0.08,,0.53,,0.18,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,0.71,,,,,,,,0.02,,,,,0.01,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,0.02,,,,0.18,,,,,,0.15,0.15,,,,,0.12,0.12,,0.28,0.28,,
